worker_id,date,earnings,hours,deliveries,delivery_timestamp,time_slot,rating,acceptance_rate,cancellations,weekly_variance
W107,15-02-2026,1114,6.6,14,07:10:00,evening,4.67,0.98,0,105
W107,16-02-2026,1067,3.1,15,08:10:00,night,4.72,0.95,1,111
W107,17-02-2026,1097,3.5,13,09:10:00,morning,4.88,0.95,1,151
W107,18-02-2026,952,3.9,13,10:10:00,morning,4.89,0.95,1,171
W107,20-02-2026,957,4.7,14,11:10:00,evening,4.7,0.95,0,151
W107,22-02-2026,845,7.5,13,12:10:00,night,4.96,0.98,1,139
W107,23-02-2026,934,5.3,14,13:10:00,morning,4.78,0.97,0,138
W107,24-02-2026,1222,3.1,17,14:10:00,morning,4.87,0.93,1,106
W107,25-02-2026,1100,4.3,16,15:10:00,night,4.85,0.98,1,126
W107,27-02-2026,833,3.3,12,16:10:00,night,4.94,0.94,1,109
W107,28-02-2026,1025,4.7,13,17:10:00,night,4.94,0.91,1,146
W108,14-01-2026,984,3.3,15,18:10:00,afternoon,4.51,0.9,1,205
W108,15-01-2026,687,5.4,7,19:10:00,night,4.64,0.84,2,273
W108,16-01-2026,769,4.6,11,20:10:00,afternoon,4.66,0.85,1,256
W108,19-01-2026,513,6.7,5,21:10:00,night,4.41,0.87,2,244
W108,21-01-2026,802,3.6,11,22:10:00,evening,4.32,0.86,1,262
W108,22-01-2026,891,6.1,12,23:10:00,afternoon,4.65,0.87,2,262
W108,24-01-2026,842,3.8,13,00:10:00,evening,4.46,0.84,1,298
W108,25-01-2026,591,6,8,01:10:00,morning,4.47,0.85,1,299
W108,26-01-2026,1007,3.5,15,02:10:00,night,4.34,0.89,2,294
W108,27-01-2026,1607,5.1,20,03:10:00,evening,4.63,0.81,2,286
W108,28-01-2026,567,3.3,9,04:10:00,night,4.31,0.83,1,213
W108,29-01-2026,998,6.2,14,05:10:00,night,4.4,0.84,1,270
W108,01-02-2026,705,4.3,11,06:10:00,morning,4.5,0.85,1,184
W108,02-02-2026,821,7,12,07:10:00,morning,4.62,0.85,2,241
W108,03-02-2026,846,4.9,10,08:10:00,evening,4.32,0.89,1,287
W108,04-02-2026,716,5.9,11,09:10:00,evening,4.63,0.9,1,190
W108,05-02-2026,1193,7.5,17,10:10:00,night,4.63,0.9,1,207
W108,06-02-2026,668,4.7,8,11:10:00,afternoon,4.42,0.85,2,233
W108,07-02-2026,697,6.1,8,12:10:00,evening,4.36,0.85,2,298
W108,08-02-2026,966,3.2,13,13:10:00,night,4.41,0.8,1,244
W108,10-02-2026,1194,4.9,15,14:10:00,night,4.53,0.83,2,271
W108,11-02-2026,1242,5.8,19,15:10:00,evening,4.49,0.86,1,185
W108,13-02-2026,873,6.7,12,16:10:00,night,4.32,0.83,1,269
W108,14-02-2026,1228,3.1,16,17:10:00,night,4.52,0.89,1,281
W108,15-02-2026,659,5.8,11,18:10:00,morning,4.63,0.81,2,277
W108,16-02-2026,763,4.6,10,19:10:00,night,4.32,0.89,2,210
W108,17-02-2026,735,4.7,12,20:10:00,night,4.36,0.85,2,188
W108,19-02-2026,932,3.3,14,21:10:00,night,4.32,0.81,2,292
W108,21-02-2026,1039,5,13,22:10:00,night,4.46,0.89,2,223
W108,22-02-2026,768,6.8,9,23:10:00,afternoon,4.49,0.87,1,287
W108,23-02-2026,1129,4.5,18,00:10:00,evening,4.39,0.88,1,218
W108,25-02-2026,875,4.7,14,01:10:00,night,4.41,0.83,2,257
W108,26-02-2026,1059,6,14,02:10:00,afternoon,4.32,0.8,2,291
W108,28-02-2026,1168,7.2,14,03:10:00,night,4.49,0.81,1,193
W108,01-03-2026,1031,3.7,15,04:10:00,evening,4.55,0.85,2,240
W109,08-01-2026,1204,5.8,19,05:10:00,morning,4.73,0.9,1,128
W109,09-01-2026,1041,4.2,13,06:10:00,night,4.96,0.95,0,146
W109,11-01-2026,909,4.7,10,07:10:00,evening,4.99,0.95,0,167
W109,12-01-2026,999,6.7,15,08:10:00,morning,4.65,0.94,1,159
W109,13-01-2026,1440,5.4,18,09:10:00,night,4.79,0.92,1,139
W109,14-01-2026,988,4.2,13,10:10:00,night,4.62,0.91,0,152
W109,15-01-2026,1152,4.8,15,11:10:00,night,4.99,0.9,0,105
W109,16-01-2026,1333,3.3,19,12:10:00,night,4.67,0.91,1,132
W109,17-01-2026,1169,4.7,16,13:10:00,night,4.85,0.97,0,153
W109,18-01-2026,1104,5.7,14,14:10:00,evening,4.96,0.96,0,153
W109,19-01-2026,1185,7,16,15:10:00,evening,4.6,0.92,0,140
W109,20-01-2026,1212,7.3,16,16:10:00,morning,4.75,0.92,0,100
W109,21-01-2026,1262,5.6,20,17:10:00,afternoon,4.79,0.96,1,174
W109,23-01-2026,949,6.9,11,18:10:00,morning,4.77,0.96,1,110
W109,24-01-2026,1033,6.4,12,19:10:00,afternoon,4.98,0.96,1,127
W109,25-01-2026,1044,4.5,15,20:10:00,night,4.7,0.98,0,123
W109,26-01-2026,848,6.4,11,21:10:00,morning,4.97,0.91,1,175
W109,27-01-2026,760,8,11,22:10:00,evening,4.62,0.95,0,128
W109,28-01-2026,1228,5.3,15,23:10:00,morning,4.81,0.98,1,113
W109,29-01-2026,875,7,13,00:10:00,night,4.64,0.95,1,151
W109,30-01-2026,1078,7.5,13,01:10:00,morning,4.75,0.96,0,100
W109,31-01-2026,713,5.2,8,02:10:00,afternoon,4.8,0.91,1,109
W109,01-02-2026,1366,6.9,17,03:10:00,afternoon,4.87,0.91,0,102
W109,02-02-2026,961,4.8,12,04:10:00,evening,4.79,0.96,1,114
W109,03-02-2026,1125,6.1,17,05:10:00,afternoon,4.77,0.91,1,105
W109,04-02-2026,1064,3.1,16,06:10:00,morning,4.92,0.98,0,139
W109,06-02-2026,1471,7.3,19,07:10:00,night,4.65,0.94,1,162
W109,07-02-2026,963,5.5,11,08:10:00,afternoon,4.91,0.93,0,108
W109,08-02-2026,1062,6,14,09:10:00,night,4.84,0.91,1,178
W109,10-02-2026,711,3.8,8,10:10:00,evening,4.8,0.97,1,137
W109,11-02-2026,875,7.6,10,11:10:00,evening,4.8,0.91,0,162
W109,12-02-2026,809,5.3,12,12:10:00,night,4.63,0.91,1,123
W109,13-02-2026,858,3.3,14,13:10:00,morning,4.9,0.97,1,100
W109,14-02-2026,973,4.3,11,14:10:00,morning,4.87,0.96,0,157
W109,16-02-2026,973,5.4,13,15:10:00,morning,4.63,0.93,0,175
W109,17-02-2026,1218,5.2,16,16:10:00,morning,4.67,0.93,1,151
W109,18-02-2026,1202,5,17,17:10:00,night,4.61,0.98,1,130
W109,20-02-2026,1188,3.2,16,18:10:00,evening,4.74,0.94,0,170
W109,21-02-2026,908,3.3,11,19:10:00,evening,4.85,0.95,0,139
W109,22-02-2026,1052,6.7,14,20:10:00,afternoon,4.82,0.96,0,114
W109,23-02-2026,1344,5.1,20,21:10:00,evening,4.87,0.91,0,146
W109,25-02-2026,1180,6.7,17,22:10:00,night,4.67,0.92,0,159
W109,26-02-2026,1015,5.1,14,23:10:00,night,4.91,0.92,1,156
W109,27-02-2026,1080,6.5,15,00:10:00,night,4.7,0.94,1,155
W109,28-02-2026,1334,3.5,19,01:10:00,morning,4.74,0.96,1,114
W109,01-03-2026,1228,4.9,17,02:10:00,night,4.69,0.94,1,160
W110,01-01-2026,968,5.3,11,03:10:00,night,4.47,0.83,1,207
W110,02-01-2026,964,6.4,14,04:10:00,morning,4.57,0.87,1,242
W110,03-01-2026,1098,3.2,14,05:10:00,evening,4.47,0.89,1,241
W110,05-01-2026,513,5.1,7,06:10:00,morning,4.66,0.86,1,233
W110,06-01-2026,1168,7.3,14,07:10:00,night,4.64,0.84,2,199
W110,07-01-2026,846,7.5,14,08:10:00,night,4.41,0.86,2,296
W110,08-01-2026,1007,6.5,15,09:10:00,night,4.65,0.82,2,197
W110,11-01-2026,783,5.1,11,10:10:00,morning,4.56,0.84,2,277
W110,12-01-2026,691,4.5,8,11:10:00,evening,4.49,0.81,1,289
W110,13-01-2026,650,6.4,10,12:10:00,afternoon,4.6,0.84,1,271
W110,15-01-2026,861,3.9,12,13:10:00,morning,4.64,0.84,1,215
W110,16-01-2026,577,5.9,8,14:10:00,night,4.4,0.85,1,263
W110,17-01-2026,783,6.1,10,15:10:00,night,4.36,0.87,2,293
W110,18-01-2026,1129,5.9,16,16:10:00,evening,4.58,0.81,2,280
W110,19-01-2026,668,3.8,8,17:10:00,evening,4.45,0.88,2,292
W110,20-01-2026,887,7.9,10,18:10:00,night,4.43,0.83,1,266
W110,21-01-2026,1196,5.2,16,19:10:00,morning,4.4,0.86,2,256
W110,23-01-2026,1073,3.3,17,20:10:00,night,4.34,0.8,1,277
W110,24-01-2026,1391,4.3,19,21:10:00,night,4.32,0.85,1,210
W110,26-01-2026,819,4.4,11,22:10:00,morning,4.42,0.87,2,186
W110,27-01-2026,777,6.2,13,23:10:00,night,4.51,0.84,1,294
W110,28-01-2026,1025,7.4,14,00:10:00,night,4.62,0.86,2,267
W110,29-01-2026,834,5.8,11,01:10:00,morning,4.62,0.85,1,196
W110,31-01-2026,889,6.2,13,02:10:00,evening,4.34,0.81,2,216
W110,01-02-2026,883,3.5,11,03:10:00,night,4.36,0.89,2,241
W110,04-02-2026,1007,5.1,14,04:10:00,night,4.49,0.87,1,291
W110,05-02-2026,825,4.5,13,05:10:00,night,4.55,0.86,2,214
W110,06-02-2026,722,4.9,12,06:10:00,afternoon,4.36,0.81,1,207
W110,07-02-2026,1110,5,15,07:10:00,night,4.36,0.84,1,180
W110,08-02-2026,877,3.9,10,08:10:00,night,4.53,0.89,1,254
W110,09-02-2026,1000,7.9,15,09:10:00,afternoon,4.64,0.88,2,233
W110,10-02-2026,1139,7.1,18,10:10:00,night,4.42,0.88,2,221
W110,11-02-2026,309,6.9,5,11:10:00,afternoon,4.39,0.81,1,253
W110,12-02-2026,790,3.9,10,12:10:00,evening,4.37,0.89,2,289
W110,13-02-2026,772,8,12,13:10:00,night,4.32,0.88,1,293
W110,14-02-2026,871,6,11,14:10:00,night,4.38,0.84,2,296
W110,16-02-2026,665,3,8,15:10:00,night,4.65,0.86,1,294
W110,17-02-2026,1126,5.6,15,16:10:00,morning,4.62,0.82,1,293
W110,18-02-2026,917,4.5,11,17:10:00,night,4.38,0.84,1,207
W110,19-02-2026,1039,4.4,13,18:10:00,evening,4.67,0.84,2,188
W110,20-02-2026,1303,7.8,16,19:10:00,morning,4.35,0.9,2,250
W110,21-02-2026,720,3.6,9,20:10:00,night,4.31,0.8,1,193
W110,22-02-2026,698,5.9,11,21:10:00,morning,4.56,0.81,1,290
W110,23-02-2026,858,5.3,13,22:10:00,afternoon,4.34,0.8,2,263
W110,24-02-2026,200,7.8,5,23:10:00,afternoon,4.35,0.89,2,188
W110,25-02-2026,853,4.9,11,00:10:00,night,4.66,0.89,1,269
W110,26-02-2026,1118,4.9,16,01:10:00,morning,4.56,0.84,2,238
W110,27-02-2026,1212,4.6,17,02:10:00,morning,4.4,0.89,2,274
W110,28-02-2026,730,7.9,12,03:10:00,morning,4.59,0.89,2,287
W110,01-03-2026,1216,3.3,15,04:10:00,night,4.68,0.8,2,238
W111,03-01-2026,1287,7,17,05:10:00,morning,4.78,0.93,0,138
W111,04-01-2026,1280,3.7,20,06:10:00,night,4.92,0.96,0,166
W111,05-01-2026,1112,4.9,14,07:10:00,night,4.88,0.91,1,103
W111,06-01-2026,1118,4,13,08:10:00,morning,4.91,0.97,0,138
W111,07-01-2026,1077,6.4,14,09:10:00,night,4.82,0.95,0,125
W111,08-01-2026,1112,5.8,17,10:10:00,night,4.86,0.94,0,108
W111,09-01-2026,852,4,10,11:10:00,night,4.88,0.97,1,106
W111,10-01-2026,1246,5.4,16,12:10:00,night,4.95,0.9,1,103
W111,11-01-2026,1015,5.2,14,13:10:00,afternoon,4.98,0.92,0,131
W111,12-01-2026,1117,6.6,16,14:10:00,night,4.72,0.91,1,127
W111,14-01-2026,1141,4.1,14,15:10:00,morning,4.86,0.94,0,179
W111,15-01-2026,1150,5.5,16,16:10:00,morning,4.8,0.94,1,166
W111,19-01-2026,973,5.4,12,17:10:00,morning,4.82,0.94,1,164
W111,20-01-2026,1039,5.5,13,18:10:00,afternoon,4.76,0.97,0,108
W111,21-01-2026,732,4.2,8,19:10:00,afternoon,4.71,0.91,0,143
W111,22-01-2026,1055,6.7,13,20:10:00,evening,4.95,0.93,1,128
W111,23-01-2026,1239,5.5,17,21:10:00,night,4.87,0.93,1,157
W111,24-01-2026,1193,4.6,16,22:10:00,afternoon,4.83,0.94,0,175
W111,25-01-2026,1327,6.2,17,23:10:00,night,4.61,0.98,1,111
W111,26-01-2026,1026,6.6,13,00:10:00,afternoon,4.75,0.92,1,114
W111,27-01-2026,1063,5.1,17,01:10:00,morning,4.99,0.95,1,149
W111,28-01-2026,992,7.6,12,02:10:00,night,4.91,0.96,1,134
W111,30-01-2026,1280,6.8,18,03:10:00,night,4.62,0.94,1,165
W111,01-02-2026,1073,4.7,17,04:10:00,morning,4.64,0.95,0,121
W111,02-02-2026,1260,7.1,18,05:10:00,night,5,0.96,0,122
W111,03-02-2026,1331,4.7,19,06:10:00,morning,4.65,0.96,1,124
W111,04-02-2026,1192,7.5,15,07:10:00,evening,4.94,0.91,1,101
W111,05-02-2026,1331,7.7,20,08:10:00,evening,4.66,0.94,1,120
W111,06-02-2026,1437,4,20,09:10:00,evening,4.69,0.94,1,123
W111,08-02-2026,1127,4.5,18,10:10:00,evening,4.83,0.97,0,143
W111,09-02-2026,1303,3.9,17,11:10:00,night,4.85,0.97,0,147
W111,10-02-2026,1105,4.6,16,12:10:00,morning,4.99,0.95,1,157
W111,11-02-2026,997,6.6,13,13:10:00,morning,4.94,0.96,0,102
W111,12-02-2026,1223,3.4,15,14:10:00,evening,4.93,0.9,1,108
W111,13-02-2026,1241,6.6,15,15:10:00,morning,4.68,0.93,1,120
W111,14-02-2026,1060,4.4,13,16:10:00,afternoon,4.79,0.96,1,142
W111,15-02-2026,976,6.7,15,17:10:00,afternoon,4.99,0.94,1,133
W111,16-02-2026,880,7.6,10,18:10:00,night,4.92,0.97,1,116
W111,17-02-2026,964,7.4,11,19:10:00,morning,4.71,0.92,0,176
W111,18-02-2026,1081,6.3,17,20:10:00,afternoon,4.77,0.96,1,125
W111,19-02-2026,1063,3.9,13,21:10:00,afternoon,4.95,0.95,1,159
W111,20-02-2026,1247,4.4,18,22:10:00,evening,4.62,0.95,1,112
W111,21-02-2026,869,5.3,13,23:10:00,night,4.89,0.94,1,156
W111,24-02-2026,1123,6.5,16,00:10:00,afternoon,4.61,0.94,1,110
W111,26-02-2026,977,4,13,01:10:00,evening,4.94,0.97,1,125
W111,27-02-2026,1172,5.9,15,02:10:00,afternoon,4.73,0.94,1,150
W111,28-02-2026,930,4.1,12,03:10:00,morning,4.93,0.93,0,142
W111,01-03-2026,1138,5.2,17,04:10:00,afternoon,5,0.91,0,127
W112,08-01-2026,1030,3.3,16,05:10:00,afternoon,4.65,0.9,1,154
W112,11-01-2026,1265,7.3,16,06:10:00,night,4.8,0.97,1,112
W112,12-01-2026,661,6.9,11,07:10:00,evening,4.78,0.91,0,148
W112,13-01-2026,1110,3.2,16,08:10:00,afternoon,4.97,0.9,1,104
W112,14-01-2026,1015,7.9,13,09:10:00,evening,4.87,0.9,1,162
W112,15-01-2026,1066,3.8,17,10:10:00,evening,4.71,0.9,0,100
W112,16-01-2026,1049,7.8,13,11:10:00,afternoon,4.92,0.92,0,176
W112,17-01-2026,1157,6,15,12:10:00,night,4.66,0.92,0,158
W112,18-01-2026,1368,5,21,13:10:00,afternoon,4.76,0.9,0,127
W112,20-01-2026,1266,7.3,18,14:10:00,morning,4.97,0.97,0,125
W112,21-01-2026,1261,8,20,15:10:00,night,4.71,0.92,0,107
W112,22-01-2026,857,7,12,16:10:00,afternoon,4.72,0.9,0,142
W112,23-01-2026,1078,7.5,15,17:10:00,afternoon,4.72,0.94,1,134
W112,24-01-2026,1505,7.2,21,18:10:00,afternoon,4.94,0.9,1,105
W112,25-01-2026,1045,5.2,14,19:10:00,night,5,0.9,0,140
W112,26-01-2026,855,3.3,14,20:10:00,morning,4.89,0.93,1,100
W112,27-01-2026,1056,3.2,13,21:10:00,morning,4.63,0.96,0,146
W112,28-01-2026,1110,6.4,16,22:10:00,night,4.67,0.97,0,138
W112,31-01-2026,1266,7.4,20,23:10:00,night,4.71,0.97,0,112
W112,01-02-2026,982,6.7,12,00:10:00,afternoon,4.81,0.96,0,115
W112,05-02-2026,1160,3.9,17,01:10:00,afternoon,4.96,0.94,1,172
W112,06-02-2026,856,5.2,11,02:10:00,morning,4.73,0.92,1,130
W112,08-02-2026,825,6.1,13,03:10:00,night,4.88,0.96,1,119
W112,09-02-2026,1075,5.4,13,04:10:00,evening,4.7,0.91,0,105
W112,10-02-2026,1230,3.7,17,05:10:00,morning,4.82,0.98,1,178
W112,12-02-2026,1200,6,16,06:10:00,evening,4.73,0.92,1,132
W112,13-02-2026,1190,6.4,17,07:10:00,night,4.7,0.95,1,166
W112,14-02-2026,1015,7.6,15,08:10:00,afternoon,4.82,0.91,0,139
W112,16-02-2026,986,4,16,09:10:00,night,4.67,0.97,0,115
W112,18-02-2026,1086,7.7,14,10:10:00,afternoon,4.62,0.92,0,131
W112,19-02-2026,1067,6.9,16,11:10:00,evening,4.76,0.93,0,110
W112,20-02-2026,1249,7.7,19,12:10:00,evening,4.66,0.97,1,159
W112,21-02-2026,960,4.4,12,13:10:00,morning,4.69,0.92,0,164
W112,23-02-2026,1127,5.7,14,14:10:00,night,4.64,0.98,1,179
W112,24-02-2026,1355,3.9,20,15:10:00,night,4.8,0.91,0,124
W112,26-02-2026,965,6.3,15,16:10:00,morning,4.72,0.96,1,111
W112,27-02-2026,1270,4.4,20,17:10:00,morning,4.75,0.92,0,114
W112,28-02-2026,1068,4.1,14,18:10:00,night,4.76,0.96,0,122
W112,01-03-2026,915,3.4,15,19:10:00,morning,4.98,0.97,0,151
W113,09-01-2026,766,6.5,12,20:10:00,morning,4.64,0.85,1,278
W113,12-01-2026,1091,4.2,16,21:10:00,morning,4.54,0.9,1,183
W113,13-01-2026,1013,4.3,13,22:10:00,morning,4.32,0.86,1,257
W113,14-01-2026,659,7.1,10,23:10:00,morning,4.48,0.85,1,223
W113,16-01-2026,362,4.9,7,00:10:00,afternoon,4.59,0.86,2,269
W113,17-01-2026,1360,5,21,01:10:00,evening,4.54,0.86,1,269
W113,18-01-2026,1014,7.7,14,02:10:00,night,4.53,0.88,1,219
W113,20-01-2026,516,4,5,03:10:00,morning,4.38,0.84,1,254
W113,23-01-2026,1025,7.8,16,04:10:00,morning,4.42,0.87,1,229
W113,24-01-2026,935,4.5,12,05:10:00,morning,4.56,0.81,2,264
W113,25-01-2026,792,7,9,06:10:00,morning,4.34,0.87,1,272
W113,26-01-2026,1192,4.5,16,07:10:00,morning,4.56,0.87,1,278
W113,27-01-2026,818,6,10,08:10:00,afternoon,4.38,0.88,2,266
W113,28-01-2026,1030,6.6,14,09:10:00,afternoon,4.47,0.83,1,237
W113,29-01-2026,1232,3.8,15,10:10:00,morning,4.37,0.87,2,246
W113,30-01-2026,961,4.1,14,11:10:00,night,4.38,0.87,2,282
W113,31-01-2026,1240,6,18,12:10:00,night,4.53,0.8,2,225
W113,02-02-2026,1153,7,16,13:10:00,evening,4.48,0.9,2,221
W113,03-02-2026,862,5.1,11,14:10:00,afternoon,4.61,0.84,1,287
W113,04-02-2026,941,3.9,14,15:10:00,morning,4.55,0.81,2,218
W113,05-02-2026,911,6.7,15,16:10:00,afternoon,4.63,0.9,1,210
W113,07-02-2026,1157,3.9,14,17:10:00,night,4.38,0.83,1,218
W113,08-02-2026,1055,6.8,14,18:10:00,morning,4.4,0.84,2,289
W113,09-02-2026,1149,5,15,19:10:00,night,4.45,0.87,1,181
W113,10-02-2026,987,4.1,15,20:10:00,night,4.5,0.81,2,259
W113,11-02-2026,1000,4.2,14,21:10:00,night,4.42,0.8,2,243
W113,12-02-2026,979,7.5,12,22:10:00,night,4.46,0.86,2,222
W113,13-02-2026,842,7,14,23:10:00,morning,4.62,0.82,1,286
W113,14-02-2026,1092,7.6,14,00:10:00,afternoon,4.43,0.89,2,284
W113,15-02-2026,540,6,6,01:10:00,evening,4.34,0.9,1,273
W113,16-02-2026,1343,4.8,19,02:10:00,evening,4.62,0.89,1,240
W113,17-02-2026,1329,4.1,20,03:10:00,afternoon,4.44,0.89,2,271
W113,18-02-2026,556,5,5,04:10:00,afternoon,4.42,0.86,1,227
W113,19-02-2026,1280,6.1,19,05:10:00,night,4.54,0.87,1,180
W113,20-02-2026,1115,7.4,15,06:10:00,afternoon,4.64,0.85,2,249
W113,21-02-2026,1121,7.9,18,07:10:00,night,4.54,0.81,2,271
W113,23-02-2026,835,6,10,08:10:00,evening,4.35,0.83,2,226
W113,24-02-2026,1028,4.6,12,09:10:00,night,4.48,0.89,2,282
W113,26-02-2026,1128,6.7,17,10:10:00,morning,4.44,0.81,2,241
W113,27-02-2026,1117,7.6,15,11:10:00,morning,4.37,0.82,1,182
W113,28-02-2026,894,6.2,10,12:10:00,afternoon,4.51,0.89,2,190
W113,01-03-2026,823,4.9,10,13:10:00,morning,4.55,0.89,2,215
W114,05-01-2026,1118,6,16,14:10:00,afternoon,4.24,0.82,4,433
W114,06-01-2026,660,4.7,8,15:10:00,evening,4.21,0.78,4,423
W114,09-01-2026,534,6.9,5,16:10:00,night,4.32,0.79,4,388
W114,10-01-2026,656,5.4,10,17:10:00,afternoon,4.36,0.73,3,371
W114,12-01-2026,875,7.3,11,18:10:00,afternoon,4.46,0.81,3,434
W114,13-01-2026,955,5.6,13,19:10:00,morning,4.16,0.77,3,330
W114,14-01-2026,586,3.6,7,20:10:00,night,4.28,0.76,3,313
W114,16-01-2026,440,6.8,5,21:10:00,evening,4.04,0.79,4,301
W114,17-01-2026,1178,5,17,22:10:00,afternoon,4.05,0.76,2,319
W114,18-01-2026,452,5.2,7,23:10:00,evening,4.1,0.76,3,394
W114,19-01-2026,1037,3.3,14,00:10:00,afternoon,4.41,0.77,2,398
W114,20-01-2026,666,6.9,7,01:10:00,morning,4.08,0.7,3,389
W114,21-01-2026,1292,4.7,20,02:10:00,morning,4.29,0.71,4,413
W114,22-01-2026,455,7.6,7,03:10:00,evening,4.04,0.75,4,359
W114,23-01-2026,1594,5.7,23,04:10:00,morning,4.02,0.8,4,393
W114,24-01-2026,635,6.5,7,05:10:00,evening,4.38,0.72,3,341
W114,27-01-2026,1487,7.4,19,06:10:00,afternoon,4.15,0.78,4,420
W114,28-01-2026,880,7.4,14,07:10:00,night,4.3,0.84,3,392
W114,29-01-2026,586,5.2,7,08:10:00,morning,4.16,0.75,4,306
W114,30-01-2026,888,5.2,10,09:10:00,evening,4.17,0.73,3,363
W114,31-01-2026,1283,4,18,10:10:00,afternoon,4.14,0.72,2,422
W114,01-02-2026,756,7.7,10,11:10:00,afternoon,4.34,0.8,3,418
W114,02-02-2026,265,7.2,5,12:10:00,evening,4.18,0.72,4,312
W114,03-02-2026,721,5.8,11,13:10:00,afternoon,4.17,0.75,4,415
W114,04-02-2026,946,4.4,11,14:10:00,morning,4.23,0.75,3,433
W114,05-02-2026,1216,4.6,15,15:10:00,afternoon,4.21,0.85,4,308
W114,06-02-2026,200,5.9,5,16:10:00,evening,4.4,0.79,2,305
W114,07-02-2026,890,3.1,12,17:10:00,evening,4.24,0.73,2,399
W114,08-02-2026,353,7.3,5,18:10:00,night,4.1,0.75,3,413
W114,09-02-2026,844,4.3,12,19:10:00,night,4.17,0.79,4,374
W114,10-02-2026,474,4.2,8,20:10:00,night,4.09,0.82,3,375
W114,11-02-2026,814,7.2,10,21:10:00,night,4.48,0.71,2,350
W114,12-02-2026,329,7.7,5,22:10:00,morning,4.18,0.74,2,320
W114,13-02-2026,1376,7.8,19,23:10:00,afternoon,4.42,0.8,4,410
W114,14-02-2026,497,4.9,9,00:10:00,morning,4.14,0.82,2,338
W114,15-02-2026,1975,5,27,01:10:00,morning,4.18,0.75,3,446
W114,17-02-2026,484,3.8,5,02:10:00,morning,4.1,0.76,3,413
W114,18-02-2026,677,4.1,9,03:10:00,afternoon,4.03,0.75,3,347
W114,19-02-2026,1288,6.1,19,04:10:00,morning,4.44,0.72,2,368
W114,21-02-2026,541,4.9,7,05:10:00,night,4.36,0.79,4,434
W114,22-02-2026,532,6.4,5,06:10:00,evening,4.21,0.74,2,448
W114,23-02-2026,946,6,12,07:10:00,morning,4.08,0.79,2,317
W114,24-02-2026,541,4.1,7,08:10:00,evening,4.42,0.74,4,328
W114,25-02-2026,1158,7.6,15,09:10:00,night,4.07,0.76,2,408
W114,27-02-2026,725,5.5,11,10:10:00,evening,4.36,0.82,2,335
W114,01-03-2026,1588,5.6,22,11:10:00,afternoon,4.21,0.84,2,360
W115,01-01-2026,1045,3.2,13,12:10:00,morning,4.87,0.92,0,142
W115,02-01-2026,1229,6.3,16,13:10:00,morning,4.75,0.93,1,127
W115,04-01-2026,967,5.5,11,14:10:00,night,4.91,0.98,1,177
W115,05-01-2026,986,5.2,14,15:10:00,evening,4.69,0.98,0,118
W115,06-01-2026,1146,7.5,15,16:10:00,morning,4.81,0.97,0,174
W115,07-01-2026,1124,3,18,17:10:00,night,4.73,0.96,1,112
W115,08-01-2026,1223,4.8,17,18:10:00,morning,4.68,0.97,0,121
W115,09-01-2026,965,7.2,13,19:10:00,afternoon,4.95,0.93,1,118
W115,10-01-2026,1091,7.1,14,20:10:00,morning,4.84,0.92,0,106
W115,12-01-2026,884,5.9,13,21:10:00,evening,4.63,0.91,1,103
W115,13-01-2026,1037,6.4,14,22:10:00,morning,4.71,0.93,1,176
W115,14-01-2026,1019,6.9,16,23:10:00,evening,4.91,0.9,1,122
W115,15-01-2026,1344,4.6,18,00:10:00,afternoon,4.91,0.94,1,128
W115,16-01-2026,1129,7.6,18,01:10:00,morning,4.67,0.96,1,174
W115,17-01-2026,904,5.3,13,02:10:00,night,5,0.92,1,103
W115,18-01-2026,1086,7.3,14,03:10:00,evening,4.93,0.96,1,149
W115,20-01-2026,997,5.2,15,04:10:00,night,4.71,0.95,0,115
W115,21-01-2026,1375,3.7,18,05:10:00,morning,4.76,0.94,1,165
W115,23-01-2026,1029,4.4,14,06:10:00,morning,4.96,0.92,0,113
W115,24-01-2026,964,4.3,11,07:10:00,night,4.75,0.96,1,116
W115,25-01-2026,1159,5.4,15,08:10:00,morning,4.72,0.91,0,134
W115,26-01-2026,1094,4.9,14,09:10:00,night,4.86,0.92,1,154
W115,28-01-2026,1098,7.9,15,10:10:00,night,4.82,0.92,0,134
W115,29-01-2026,1000,7.4,16,11:10:00,evening,4.7,0.97,1,100
W115,30-01-2026,1054,3.1,15,12:10:00,afternoon,4.99,0.92,0,125
W115,31-01-2026,1185,5.8,15,13:10:00,morning,4.86,0.92,0,168
W115,01-02-2026,1130,6.9,16,14:10:00,morning,4.96,0.93,1,146
W115,02-02-2026,836,4.2,10,15:10:00,afternoon,4.74,0.92,1,158
W115,03-02-2026,1135,4.5,14,16:10:00,morning,4.68,0.91,0,173
W115,04-02-2026,1102,3.8,15,17:10:00,morning,4.62,0.9,1,148
W115,06-02-2026,977,4.4,15,18:10:00,afternoon,4.77,0.92,1,119
W115,07-02-2026,1000,7.7,14,19:10:00,morning,4.65,0.94,0,122
W115,08-02-2026,1276,6.5,16,20:10:00,afternoon,4.61,0.92,0,173
W115,10-02-2026,1182,7.6,15,21:10:00,afternoon,4.83,0.91,0,158
W115,11-02-2026,1067,4.3,15,22:10:00,night,4.94,0.9,0,121
W115,12-02-2026,957,6.4,14,23:10:00,evening,4.72,0.92,1,174
W115,14-02-2026,1022,4.9,16,00:10:00,night,4.95,0.95,1,122
